Nome do Arquivo,Rotulos
@lulaoficial7139908004136111365.jpg,"[{'Nome': 'Advertisement', 'porcentagem': 99.99052429199219}, {'Nome': 'Poster', 'porcentagem': 99.98332214355469}, {'Nome': 'Adult', 'porcentagem': 99.00276947021484}, {'Nome': 'Male', 'porcentagem': 99.00276947021484}, {'Nome': 'Man', 'porcentagem': 99.00276947021484}, {'Nome': 'Person', 'porcentagem': 99.00276947021484}, {'Nome': 'Publication', 'porcentagem': 97.04659271240234}, {'Nome': 'Female', 'porcentagem': 90.4837646484375}, {'Nome': 'Woman', 'porcentagem': 90.4837646484375}, {'Nome': 'Head', 'porcentagem': 88.18905639648438}, {'Nome': 'Face', 'porcentagem': 84.93990325927734}, {'Nome': 'People', 'porcentagem': 83.68989562988281}, {'Nome': 'Happy', 'porcentagem': 81.4009017944336}, {'Nome': 'Book', 'porcentagem': 60.211517333984375}, {'Nome': 'Laughing', 'porcentagem': 57.98710632324219}]"
@lulaoficial7139971812351331589.jpg,"[{'Nome': 'Plant', 'porcentagem': 99.90787506103516}, {'Nome': 'Vegetation', 'porcentagem': 99.90787506103516}, {'Nome': 'Land', 'porcentagem': 98.24173736572266}, {'Nome': 'Nature', 'porcentagem': 98.24173736572266}, {'Nome': 'Outdoors', 'porcentagem': 98.24173736572266}, {'Nome': 'Tree', 'porcentagem': 98.24173736572266}, {'Nome': 'Woodland', 'porcentagem': 98.24173736572266}, {'Nome': 'Adult', 'porcentagem': 97.85160827636719}, {'Nome': 'Bride', 'porcentagem': 97.85160827636719}, {'Nome': 'Female', 'porcentagem': 97.85160827636719}, {'Nome': 'Person', 'porcentagem': 97.85160827636719}, {'Nome': 'Wedding', 'porcentagem': 97.85160827636719}, {'Nome': 'Woman', 'porcentagem': 97.85160827636719}, {'Nome': 'Face', 'porcentagem': 95.62035369873047}, {'Nome': 'Head', 'porcentagem': 95.62035369873047}, {'Nome': 'Rainforest', 'porcentagem': 91.97736358642578}, {'Nome': 'Grove', 'porcentagem': 78.87100219726562}, {'Nome': 'Jungle', 'porcentagem': 57.49471664428711}, {'Nome': 'Clothing', 'porcentagem': 56.75113296508789}, {'Nome': 'Costume', 'porcentagem': 56.75113296508789}, {'Nome': 'Art', 'porcentagem': 56.51290512084961}, {'Nome': 'Collage', 'porcentagem': 56.51290512084961}, {'Nome': 'Tribe', 'porcentagem': 55.835811614990234}]"
@lulaoficial7140012090147736837.jpg,"[{'Nome': 'People', 'porcentagem': 99.92387390136719}, {'Nome': 'Person', 'porcentagem': 99.92387390136719}, {'Nome': 'Face', 'porcentagem': 97.08712005615234}, {'Nome': 'Head', 'porcentagem': 97.08712005615234}, {'Nome': 'Photography', 'porcentagem': 97.08712005615234}, {'Nome': 'Portrait', 'porcentagem': 97.08712005615234}, {'Nome': 'Adult', 'porcentagem': 96.34254455566406}, {'Nome': 'Female', 'porcentagem': 96.34254455566406}, {'Nome': 'Woman', 'porcentagem': 96.34254455566406}, {'Nome': 'Clothing', 'porcentagem': 95.94210815429688}, {'Nome': 'Costume', 'porcentagem': 95.94210815429688}, {'Nome': 'Boy', 'porcentagem': 91.01536560058594}, {'Nome': 'Male', 'porcentagem': 91.01536560058594}, {'Nome': 'Teen', 'porcentagem': 91.01536560058594}, {'Nome': 'Advertisement', 'porcentagem': 75.09113311767578}, {'Nome': 'Food', 'porcentagem': 70.29583740234375}, {'Nome': 'Sweets', 'porcentagem': 70.29583740234375}, {'Nome': 'Balloon', 'porcentagem': 61.69739532470703}, {'Nome': 'Poster', 'porcentagem': 60.217308044433594}, {'Nome': 'Cream', 'porcentagem': 57.40548324584961}, {'Nome': 'Dessert', 'porcentagem': 57.40548324584961}, {'Nome': 'Ice Cream', 'porcentagem': 57.40548324584961}, {'Nome': 'Parade', 'porcentagem': 56.86785125732422}, {'Nome': 'Fun', 'porcentagem': 56.69364929199219}, {'Nome': 'Party', 'porcentagem': 56.69364929199219}, {'Nome': 'Photo Booth', 'porcentagem': 55.909019470214844}, {'Nome': 'T-Shirt', 'porcentagem': 55.63627624511719}]"
@lulaoficial7140046388200525062.jpg,"[{'Nome': 'Adult', 'porcentagem': 99.78058624267578}, {'Nome': 'Female', 'porcentagem': 99.78058624267578}, {'Nome': 'Person', 'porcentagem': 99.78058624267578}, {'Nome': 'Woman', 'porcentagem': 99.78058624267578}, {'Nome': 'Performer', 'porcentagem': 99.19906616210938}, {'Nome': 'Solo Performance', 'porcentagem': 99.19906616210938}, {'Nome': 'Hugging', 'porcentagem': 89.06904602050781}, {'Nome': 'Baton', 'porcentagem': 79.32270812988281}, {'Nome': 'Stick', 'porcentagem': 79.32270812988281}, {'Nome': 'Indoors', 'porcentagem': 74.12132263183594}, {'Nome': 'Interior Design', 'porcentagem': 74.12132263183594}, {'Nome': 'Face', 'porcentagem': 69.51160430908203}, {'Nome': 'Head', 'porcentagem': 69.51160430908203}, {'Nome': 'Crowd', 'porcentagem': 68.98454284667969}, {'Nome': 'Bag', 'porcentagem': 68.70093536376953}, {'Nome': 'Dancing', 'porcentagem': 57.58608627319336}, {'Nome': 'Leisure Activities', 'porcentagem': 57.58608627319336}, {'Nome': 'Floor', 'porcentagem': 57.18206787109375}, {'Nome': 'Audience', 'porcentagem': 57.07471466064453}, {'Nome': 'Furniture', 'porcentagem': 56.886409759521484}, {'Nome': 'Clothing', 'porcentagem': 56.81599426269531}, {'Nome': 'Footwear', 'porcentagem': 56.81599426269531}, {'Nome': 'Shoe', 'porcentagem': 56.81599426269531}, {'Nome': 'Coat', 'porcentagem': 56.79038619995117}, {'Nome': 'Backpack', 'porcentagem': 56.6737060546875}, {'Nome': 'People', 'porcentagem': 55.58063888549805}]"
@lulaoficial7140079246764018949.jpg,"[{'Nome': 'Kissing', 'porcentagem': 99.98387145996094}, {'Nome': 'Person', 'porcentagem': 99.98387145996094}, {'Nome': 'Romantic', 'porcentagem': 99.98387145996094}, {'Nome': 'Face', 'porcentagem': 99.98100280761719}, {'Nome': 'Head', 'porcentagem': 99.98100280761719}, {'Nome': 'Photography', 'porcentagem': 99.98100280761719}, {'Nome': 'Portrait', 'porcentagem': 99.98100280761719}, {'Nome': 'Adult', 'porcentagem': 99.14620208740234}, {'Nome': 'Male', 'porcentagem': 99.14620208740234}, {'Nome': 'Man', 'porcentagem': 99.14620208740234}, {'Nome': 'People', 'porcentagem': 93.27912902832031}, {'Nome': 'Accessories', 'porcentagem': 90.01280975341797}, {'Nome': 'Glasses', 'porcentagem': 90.01280975341797}, {'Nome': 'Happy', 'porcentagem': 59.2837028503418}, {'Nome': 'Clothing', 'porcentagem': 56.8779296875}, {'Nome': 'Coat', 'porcentagem': 56.8779296875}, {'Nome': 'Jacket', 'porcentagem': 56.466312408447266}, {'Nome': 'Blazer', 'porcentagem': 56.24728775024414}, {'Nome': 'Laughing', 'porcentagem': 56.217281341552734}]"
@lulaoficial7140278202722782469.jpg,"[{'Nome': 'Advertisement', 'porcentagem': 99.98457336425781}, {'Nome': 'Poster', 'porcentagem': 99.94551849365234}, {'Nome': 'Adult', 'porcentagem': 98.7421875}, {'Nome': 'Male', 'porcentagem': 98.7421875}, {'Nome': 'Man', 'porcentagem': 98.7421875}, {'Nome': 'Person', 'porcentagem': 98.7421875}, {'Nome': 'Face', 'porcentagem': 88.04055786132812}, {'Nome': 'Head', 'porcentagem': 88.04055786132812}, {'Nome': 'Body Part', 'porcentagem': 74.67584991455078}, {'Nome': 'Hand', 'porcentagem': 74.67584991455078}, {'Nome': 'Finger', 'porcentagem': 69.25910186767578}, {'Nome': 'Publication', 'porcentagem': 59.262359619140625}, {'Nome': 'Photography', 'porcentagem': 57.485687255859375}, {'Nome': 'Portrait', 'porcentagem': 56.688541412353516}, {'Nome': 'Book', 'porcentagem': 56.460636138916016}, {'Nome': 'Crowd', 'porcentagem': 56.333030700683594}]"
@lulaoficial7140333564603731206.jpg,"[{'Nome': 'Head', 'porcentagem': 99.90637969970703}, {'Nome': 'Person', 'porcentagem': 99.90637969970703}, {'Nome': 'Face', 'porcentagem': 99.87396240234375}, {'Nome': 'Photography', 'porcentagem': 99.74456787109375}, {'Nome': 'Portrait', 'porcentagem': 99.74456787109375}, {'Nome': 'Adult', 'porcentagem': 99.3927230834961}, {'Nome': 'Female', 'porcentagem': 99.3927230834961}, {'Nome': 'Woman', 'porcentagem': 99.3927230834961}, {'Nome': 'Happy', 'porcentagem': 98.70407104492188}, {'Nome': 'Laughing', 'porcentagem': 98.70407104492188}, {'Nome': 'Body Part', 'porcentagem': 98.41189575195312}, {'Nome': 'Finger', 'porcentagem': 98.41189575195312}, {'Nome': 'Hand', 'porcentagem': 98.41189575195312}, {'Nome': 'Black Hair', 'porcentagem': 98.0660171508789}, {'Nome': 'Hair', 'porcentagem': 98.0660171508789}, {'Nome': 'People', 'porcentagem': 88.80906677246094}, {'Nome': 'Smile', 'porcentagem': 76.2926254272461}, {'Nome': 'Mouth', 'porcentagem': 57.654869079589844}, {'Nome': 'Teeth', 'porcentagem': 57.654869079589844}, {'Nome': 'Art', 'porcentagem': 57.344482421875}, {'Nome': 'Collage', 'porcentagem': 57.344482421875}, {'Nome': 'Accessories', 'porcentagem': 56.22917938232422}, {'Nome': 'Jewelry', 'porcentagem': 56.22917938232422}, {'Nome': 'Necklace', 'porcentagem': 56.22917938232422}, {'Nome': 'Ring', 'porcentagem': 55.18681335449219}]"
@lulaoficial7140400801607912710.jpg,"[{'Nome': 'Face', 'porcentagem': 99.99451446533203}, {'Nome': 'Head', 'porcentagem': 99.99451446533203}, {'Nome': 'Person', 'porcentagem': 99.99451446533203}, {'Nome': 'Photography', 'porcentagem': 99.99451446533203}, {'Nome': 'Portrait', 'porcentagem': 99.99451446533203}, {'Nome': 'Advertisement', 'porcentagem': 99.2374267578125}, {'Nome': 'Body Part', 'porcentagem': 99.20755767822266}, {'Nome': 'Finger', 'porcentagem': 99.20755767822266}, {'Nome': 'Hand', 'porcentagem': 99.20755767822266}, {'Nome': 'Adult', 'porcentagem': 98.877197265625}, {'Nome': 'Male', 'porcentagem': 98.877197265625}, {'Nome': 'Man', 'porcentagem': 98.877197265625}, {'Nome': 'Poster', 'porcentagem': 87.21134948730469}, {'Nome': 'Clothing', 'porcentagem': 57.131683349609375}, {'Nome': 'T-Shirt', 'porcentagem': 57.131683349609375}, {'Nome': 'Text', 'porcentagem': 57.084991455078125}, {'Nome': 'Symbol', 'porcentagem': 56.95712661743164}, {'Nome': 'Mouth', 'porcentagem': 56.66739273071289}, {'Nome': 'Teeth', 'porcentagem': 56.66739273071289}, {'Nome': 'Purple', 'porcentagem': 56.4893913269043}, {'Nome': 'Architecture', 'porcentagem': 55.99993896484375}, {'Nome': 'Building', 'porcentagem': 55.99993896484375}, {'Nome': 'Hospital', 'porcentagem': 55.99993896484375}, {'Nome': 'Massage', 'porcentagem': 55.663002014160156}, {'Nome': 'Accessories', 'porcentagem': 55.65068817138672}, {'Nome': 'Crowd', 'porcentagem': 55.293975830078125}, {'Nome': 'Sunglasses', 'porcentagem': 55.22771453857422}]"
@lulaoficial7140627900113505541.jpg,"[{'Nome': 'People', 'porcentagem': 99.96987915039062}, {'Nome': 'Person', 'porcentagem': 99.96987915039062}, {'Nome': 'Adult', 'porcentagem': 99.95195770263672}, {'Nome': 'Female', 'porcentagem': 99.95195770263672}, {'Nome': 'Woman', 'porcentagem': 99.95195770263672}, {'Nome': 'Clothing', 'porcentagem': 99.77577209472656}, {'Nome': 'Coat', 'porcentagem': 99.77577209472656}, {'Nome': 'Jacket', 'porcentagem': 98.78880310058594}, {'Nome': 'Male', 'porcentagem': 97.10569763183594}, {'Nome': 'Man', 'porcentagem': 97.10569763183594}, {'Nome': 'Crowd', 'porcentagem': 96.1180419921875}, {'Nome': 'Baton', 'porcentagem': 86.60111999511719}, {'Nome': 'Stick', 'porcentagem': 86.60111999511719}, {'Nome': 'Face', 'porcentagem': 81.66734313964844}, {'Nome': 'Head', 'porcentagem': 81.66734313964844}, {'Nome': 'Audience', 'porcentagem': 81.24072265625}, {'Nome': 'Gun', 'porcentagem': 64.00574493408203}, {'Nome': 'Weapon', 'porcentagem': 64.00574493408203}, {'Nome': 'Text', 'porcentagem': 61.6101188659668}, {'Nome': 'Advertisement', 'porcentagem': 57.42186737060547}, {'Nome': 'Photography', 'porcentagem': 57.25353240966797}, {'Nome': 'Portrait', 'porcentagem': 57.25353240966797}, {'Nome': 'Art', 'porcentagem': 56.21951675415039}, {'Nome': 'Collage', 'porcentagem': 56.21951675415039}, {'Nome': 'Glove', 'porcentagem': 56.02837371826172}, {'Nome': 'Scarf', 'porcentagem': 55.93985366821289}, {'Nome': 'Costume', 'porcentagem': 55.87129592895508}, {'Nome': 'Banner', 'porcentagem': 55.69638442993164}]"
@lulaoficial7140661248114330886.jpg,"[{'Nome': 'Face', 'porcentagem': 99.87659454345703}, {'Nome': 'Head', 'porcentagem': 99.87659454345703}, {'Nome': 'Person', 'porcentagem': 99.87659454345703}, {'Nome': 'Photography', 'porcentagem': 99.87659454345703}, {'Nome': 'Portrait', 'porcentagem': 99.87659454345703}, {'Nome': 'People', 'porcentagem': 99.85630798339844}, {'Nome': 'Adult', 'porcentagem': 98.07450866699219}, {'Nome': 'Male', 'porcentagem': 98.07450866699219}, {'Nome': 'Man', 'porcentagem': 98.07450866699219}, {'Nome': 'Advertisement', 'porcentagem': 95.43815612792969}, {'Nome': 'Poster', 'porcentagem': 95.43815612792969}, {'Nome': 'Art', 'porcentagem': 94.84901428222656}, {'Nome': 'Collage', 'porcentagem': 94.84901428222656}, {'Nome': 'Book', 'porcentagem': 56.47834014892578}, {'Nome': 'Publication', 'porcentagem': 56.47834014892578}, {'Nome': 'Text', 'porcentagem': 56.22700500488281}, {'Nome': 'Crowd', 'porcentagem': 55.647491455078125}, {'Nome': 'Accessories', 'porcentagem': 55.399864196777344}, {'Nome': 'Glasses', 'porcentagem': 55.399864196777344}]"
@lulaoficial7140714466550861061.jpg,"[{'Nome': 'Adult', 'porcentagem': 97.73640441894531}, {'Nome': 'Male', 'porcentagem': 97.73640441894531}, {'Nome': 'Man', 'porcentagem': 97.73640441894531}, {'Nome': 'Person', 'porcentagem': 97.73640441894531}, {'Nome': 'Crowd', 'porcentagem': 97.0009536743164}, {'Nome': 'Baby', 'porcentagem': 94.60025024414062}, {'Nome': 'Electronics', 'porcentagem': 82.02974700927734}, {'Nome': 'Screen', 'porcentagem': 82.02974700927734}, {'Nome': 'Face', 'porcentagem': 81.47074127197266}, {'Nome': 'Head', 'porcentagem': 81.47074127197266}, {'Nome': 'Computer Hardware', 'porcentagem': 75.96932983398438}, {'Nome': 'Hardware', 'porcentagem': 75.96932983398438}, {'Nome': 'Monitor', 'porcentagem': 75.11968994140625}, {'Nome': 'Audience', 'porcentagem': 70.00376892089844}, {'Nome': 'Speech', 'porcentagem': 57.933963775634766}, {'Nome': 'Computer', 'porcentagem': 57.2793083190918}, {'Nome': 'Pc', 'porcentagem': 57.2793083190918}, {'Nome': 'Chair', 'porcentagem': 57.149749755859375}, {'Nome': 'Furniture', 'porcentagem': 57.149749755859375}, {'Nome': 'TV', 'porcentagem': 56.40153121948242}, {'Nome': 'Advertisement', 'porcentagem': 56.042152404785156}, {'Nome': 'People', 'porcentagem': 55.576175689697266}, {'Nome': 'Indoors', 'porcentagem': 55.48830032348633}, {'Nome': 'Lecture', 'porcentagem': 55.48830032348633}, {'Nome': 'Room', 'porcentagem': 55.48830032348633}, {'Nome': 'Seminar', 'porcentagem': 55.48830032348633}]"
@lulaoficial7140748124288584965.jpg,"[{'Nome': 'Head', 'porcentagem': 99.97994232177734}, {'Nome': 'Person', 'porcentagem': 99.97994232177734}, {'Nome': 'Face', 'porcentagem': 99.97541046142578}, {'Nome': 'Photography', 'porcentagem': 99.95758819580078}, {'Nome': 'Portrait', 'porcentagem': 99.95758819580078}, {'Nome': 'Clothing', 'porcentagem': 99.86783599853516}, {'Nome': 'T-Shirt', 'porcentagem': 99.86783599853516}, {'Nome': 'Happy', 'porcentagem': 99.39862823486328}, {'Nome': 'Adult', 'porcentagem': 98.9832763671875}, {'Nome': 'Male', 'porcentagem': 98.9832763671875}, {'Nome': 'Man', 'porcentagem': 98.9832763671875}, {'Nome': 'Smile', 'porcentagem': 97.883544921875}, {'Nome': 'Body Part', 'porcentagem': 93.56511688232422}, {'Nome': 'Mouth', 'porcentagem': 93.56511688232422}, {'Nome': 'Teeth', 'porcentagem': 93.56511688232422}, {'Nome': 'Laughing', 'porcentagem': 88.7745590209961}, {'Nome': 'Beard', 'porcentagem': 65.10977935791016}, {'Nome': 'Text', 'porcentagem': 64.51026916503906}, {'Nome': 'Accessories', 'porcentagem': 56.401641845703125}, {'Nome': 'Earring', 'porcentagem': 56.401641845703125}, {'Nome': 'Jewelry', 'porcentagem': 56.401641845703125}, {'Nome': 'Glasses', 'porcentagem': 56.2054557800293}]"
@lulaoficial7140785051674905861.jpg,"[{'Nome': 'Adult', 'porcentagem': 98.20802307128906}, {'Nome': 'Male', 'porcentagem': 98.20802307128906}, {'Nome': 'Man', 'porcentagem': 98.20802307128906}, {'Nome': 'Person', 'porcentagem': 98.20802307128906}, {'Nome': 'Face', 'porcentagem': 92.38790893554688}, {'Nome': 'Head', 'porcentagem': 92.38790893554688}, {'Nome': 'Photography', 'porcentagem': 92.38790893554688}, {'Nome': 'Portrait', 'porcentagem': 92.38790893554688}, {'Nome': 'Text', 'porcentagem': 70.30374145507812}, {'Nome': 'Pen', 'porcentagem': 58.46508026123047}, {'Nome': 'Body Part', 'porcentagem': 56.84640884399414}, {'Nome': 'Finger', 'porcentagem': 56.84640884399414}, {'Nome': 'Hand', 'porcentagem': 56.84640884399414}, {'Nome': 'People', 'porcentagem': 56.139610290527344}]"
@lulaoficial7141020675409726726.jpg,"[{'Nome': 'Baby', 'porcentagem': 98.8192138671875}, {'Nome': 'Person', 'porcentagem': 98.8192138671875}, {'Nome': 'Book', 'porcentagem': 97.92028045654297}, {'Nome': 'Publication', 'porcentagem': 97.92028045654297}, {'Nome': 'Comics', 'porcentagem': 96.35553741455078}, {'Nome': 'Face', 'porcentagem': 95.11621856689453}, {'Nome': 'Head', 'porcentagem': 95.11621856689453}, {'Nome': 'Cartoon', 'porcentagem': 82.4855728149414}, {'Nome': 'Text', 'porcentagem': 57.442020416259766}]"
@lulaoficial7141114627265400091.jpg,"[{'Nome': 'Adult', 'porcentagem': 99.75444793701172}, {'Nome': 'Female', 'porcentagem': 99.75444793701172}, {'Nome': 'Person', 'porcentagem': 99.75444793701172}, {'Nome': 'Woman', 'porcentagem': 99.75444793701172}, {'Nome': 'Male', 'porcentagem': 98.7859878540039}, {'Nome': 'Man', 'porcentagem': 98.7859878540039}, {'Nome': 'Accessories', 'porcentagem': 84.34114837646484}, {'Nome': 'Glasses', 'porcentagem': 84.34114837646484}, {'Nome': 'Face', 'porcentagem': 82.09002685546875}, {'Nome': 'Head', 'porcentagem': 82.09002685546875}, {'Nome': 'Jewelry', 'porcentagem': 79.49845123291016}, {'Nome': 'Necklace', 'porcentagem': 79.49845123291016}, {'Nome': 'Flag', 'porcentagem': 79.17230987548828}, {'Nome': 'Wallet', 'porcentagem': 71.7578125}, {'Nome': 'Bag', 'porcentagem': 69.0430908203125}, {'Nome': 'Handbag', 'porcentagem': 69.0430908203125}, {'Nome': 'People', 'porcentagem': 64.07054901123047}, {'Nome': 'Clothing', 'porcentagem': 61.862396240234375}, {'Nome': 'Hat', 'porcentagem': 61.862396240234375}, {'Nome': 'Footwear', 'porcentagem': 59.25455856323242}, {'Nome': 'Shoe', 'porcentagem': 59.25455856323242}]"
@lulaoficial7141325739667770630.jpg,"[{'Nome': 'Christmas', 'porcentagem': 98.70947265625}, {'Nome': 'Christmas Decorations', 'porcentagem': 98.70947265625}, {'Nome': 'Festival', 'porcentagem': 98.70947265625}, {'Nome': 'Christmas Tree', 'porcentagem': 97.32787322998047}, {'Nome': 'Head', 'porcentagem': 83.68248748779297}, {'Nome': 'Person', 'porcentagem': 83.68248748779297}, {'Nome': 'Lighting', 'porcentagem': 56.01723861694336}]"
@lulaoficial7141387420041301254.jpg,"[{'Nome': 'Fashion', 'porcentagem': 99.98692321777344}, {'Nome': 'People', 'porcentagem': 98.53863525390625}, {'Nome': 'Person', 'porcentagem': 98.53863525390625}, {'Nome': 'Bridal Veil', 'porcentagem': 91.56938171386719}, {'Nome': 'Clothing', 'porcentagem': 91.56938171386719}, {'Nome': 'Dress', 'porcentagem': 91.56938171386719}, {'Nome': 'Formal Wear', 'porcentagem': 91.56938171386719}, {'Nome': 'Gown', 'porcentagem': 91.56938171386719}, {'Nome': 'Wedding', 'porcentagem': 91.56938171386719}, {'Nome': 'Wedding Gown', 'porcentagem': 91.56938171386719}, {'Nome': 'Veil', 'porcentagem': 61.537818908691406}, {'Nome': 'Cloak', 'porcentagem': 57.993560791015625}]"
@lulaoficial7141433328338603270.jpg,"[{'Nome': 'Person', 'porcentagem': 95.42019653320312}, {'Nome': 'Electronics', 'porcentagem': 95.03988647460938}, {'Nome': 'Face', 'porcentagem': 89.23150634765625}, {'Nome': 'Head', 'porcentagem': 89.23150634765625}, {'Nome': 'Phone', 'porcentagem': 65.1431884765625}, {'Nome': 'Ipod', 'porcentagem': 57.061405181884766}, {'Nome': 'Screen', 'porcentagem': 56.900394439697266}, {'Nome': 'Mobile Phone', 'porcentagem': 56.674869537353516}, {'Nome': 'Computer Hardware', 'porcentagem': 55.670867919921875}, {'Nome': 'Hardware', 'porcentagem': 55.670867919921875}, {'Nome': 'Monitor', 'porcentagem': 55.670867919921875}, {'Nome': 'Musical Instrument', 'porcentagem': 55.42502975463867}]"
@lulaoficial7141495087296515334.jpg,"[{'Nome': 'Body Part', 'porcentagem': 99.92430114746094}, {'Nome': 'Finger', 'porcentagem': 99.92430114746094}, {'Nome': 'Hand', 'porcentagem': 99.92430114746094}, {'Nome': 'Person', 'porcentagem': 99.92430114746094}, {'Nome': 'People', 'porcentagem': 99.86378479003906}, {'Nome': 'Electrical Device', 'porcentagem': 99.59612274169922}, {'Nome': 'Microphone', 'porcentagem': 99.59612274169922}, {'Nome': 'Adult', 'porcentagem': 98.9038314819336}, {'Nome': 'Male', 'porcentagem': 98.9038314819336}, {'Nome': 'Man', 'porcentagem': 98.9038314819336}, {'Nome': 'Crowd', 'porcentagem': 98.0880355834961}, {'Nome': 'Female', 'porcentagem': 92.32360076904297}, {'Nome': 'Woman', 'porcentagem': 92.32360076904297}, {'Nome': 'Boy', 'porcentagem': 88.48292541503906}, {'Nome': 'Child', 'porcentagem': 88.48292541503906}, {'Nome': 'Head', 'porcentagem': 88.34156036376953}, {'Nome': 'Face', 'porcentagem': 84.73405456542969}, {'Nome': 'Accessories', 'porcentagem': 83.67079162597656}, {'Nome': 'Formal Wear', 'porcentagem': 83.67079162597656}, {'Nome': 'Tie', 'porcentagem': 83.67079162597656}, {'Nome': 'Photography', 'porcentagem': 83.51885986328125}, {'Nome': 'Portrait', 'porcentagem': 83.51885986328125}, {'Nome': 'Medication', 'porcentagem': 81.52739715576172}, {'Nome': 'Pill', 'porcentagem': 81.52739715576172}, {'Nome': 'Audience', 'porcentagem': 74.62364196777344}, {'Nome': 'Jewelry', 'porcentagem': 59.81095504760742}, {'Nome': 'Ring', 'porcentagem': 59.81095504760742}, {'Nome': 'Performer', 'porcentagem': 56.280548095703125}, {'Nome': 'Speech', 'porcentagem': 55.767337799072266}, {'Nome': 'Baseball Cap', 'porcentagem': 55.488216400146484}, {'Nome': 'Cap', 'porcentagem': 55.488216400146484}, {'Nome': 'Clothing', 'porcentagem': 55.488216400146484}, {'Nome': 'Hat', 'porcentagem': 55.488216400146484}, {'Nome': 'Electronics', 'porcentagem': 55.24075698852539}, {'Nome': 'Art', 'porcentagem': 55.113555908203125}, {'Nome': 'Collage', 'porcentagem': 55.113555908203125}]"
@lulaoficial7141520592070511877.jpg,"[{'Nome': 'Brass Section', 'porcentagem': 98.56180572509766}, {'Nome': 'Horn', 'porcentagem': 98.56180572509766}, {'Nome': 'Musical Instrument', 'porcentagem': 98.56180572509766}, {'Nome': 'Trumpet', 'porcentagem': 98.56180572509766}, {'Nome': 'Adult', 'porcentagem': 98.06378173828125}, {'Nome': 'Male', 'porcentagem': 98.06378173828125}, {'Nome': 'Man', 'porcentagem': 98.06378173828125}, {'Nome': 'Person', 'porcentagem': 98.06378173828125}, {'Nome': 'Face', 'porcentagem': 90.95760345458984}, {'Nome': 'Head', 'porcentagem': 90.95760345458984}, {'Nome': 'Beard', 'porcentagem': 88.29915618896484}, {'Nome': 'Flugelhorn', 'porcentagem': 83.79624938964844}, {'Nome': 'Photography', 'porcentagem': 56.6942024230957}, {'Nome': 'Portrait', 'porcentagem': 56.6942024230957}, {'Nome': 'Purple', 'porcentagem': 55.976070404052734}]"
@lulaoficial7141713561314757894.jpg,"[{'Nome': 'People', 'porcentagem': 99.9210205078125}, {'Nome': 'Person', 'porcentagem': 99.9210205078125}, {'Nome': 'Crowd', 'porcentagem': 99.90968322753906}, {'Nome': 'Press Conference', 'porcentagem': 99.88653564453125}, {'Nome': 'Electrical Device', 'porcentagem': 97.92876434326172}, {'Nome': 'Microphone', 'porcentagem': 97.92876434326172}, {'Nome': 'Adult', 'porcentagem': 96.93692779541016}, {'Nome': 'Male', 'porcentagem': 96.93692779541016}, {'Nome': 'Man', 'porcentagem': 96.93692779541016}, {'Nome': 'Face', 'porcentagem': 80.5517349243164}, {'Nome': 'Head', 'porcentagem': 80.5517349243164}, {'Nome': 'Audience', 'porcentagem': 68.34162139892578}, {'Nome': 'Lecture', 'porcentagem': 61.90222930908203}, {'Nome': 'Speech', 'porcentagem': 56.3603630065918}, {'Nome': 'Photography', 'porcentagem': 55.88494110107422}, {'Nome': 'Portrait', 'porcentagem': 55.88494110107422}, {'Nome': 'Blazer', 'porcentagem': 55.566932678222656}, {'Nome': 'Clothing', 'porcentagem': 55.566932678222656}, {'Nome': 'Coat', 'porcentagem': 55.566932678222656}, {'Nome': 'Jacket', 'porcentagem': 55.566932678222656}, {'Nome': 'Accessories', 'porcentagem': 55.07655334472656}, {'Nome': 'Formal Wear', 'porcentagem': 55.07655334472656}, {'Nome': 'Tie', 'porcentagem': 55.07655334472656}]"
@lulaoficial7141861750957198598.jpg,"[{'Nome': 'Face', 'porcentagem': 99.99712371826172}, {'Nome': 'Head', 'porcentagem': 99.99712371826172}, {'Nome': 'Person', 'porcentagem': 99.99712371826172}, {'Nome': 'Photography', 'porcentagem': 99.99712371826172}, {'Nome': 'Portrait', 'porcentagem': 99.99712371826172}, {'Nome': 'Happy', 'porcentagem': 95.4363021850586}, {'Nome': 'Body Part', 'porcentagem': 93.62262725830078}, {'Nome': 'Finger', 'porcentagem': 93.62262725830078}, {'Nome': 'Hand', 'porcentagem': 93.62262725830078}, {'Nome': 'Smile', 'porcentagem': 93.14056396484375}, {'Nome': 'Laughing', 'porcentagem': 89.96575927734375}, {'Nome': 'Child', 'porcentagem': 88.12107849121094}, {'Nome': 'Female', 'porcentagem': 88.12107849121094}, {'Nome': 'Girl', 'porcentagem': 88.12107849121094}, {'Nome': 'Clothing', 'porcentagem': 85.23528289794922}, {'Nome': 'T-Shirt', 'porcentagem': 85.23528289794922}, {'Nome': 'Text', 'porcentagem': 63.09345245361328}, {'Nome': 'Hair', 'porcentagem': 60.19633483886719}, {'Nome': 'Art', 'porcentagem': 57.781368255615234}, {'Nome': 'Collage', 'porcentagem': 57.781368255615234}, {'Nome': 'Mouth', 'porcentagem': 56.37985610961914}, {'Nome': 'Teeth', 'porcentagem': 56.37985610961914}, {'Nome': 'Advertisement', 'porcentagem': 56.286537170410156}]"
