Nome do Arquivo,Rotulos
@bolsonaromessiasjair7158480559654636805.jpg,"[{'Nome': 'Accessories', 'porcentagem': 99.99987030029297}, {'Nome': 'Formal Wear', 'porcentagem': 99.99987030029297}, {'Nome': 'Tie', 'porcentagem': 99.99987030029297}, {'Nome': 'Adult', 'porcentagem': 98.29936218261719}, {'Nome': 'Male', 'porcentagem': 98.29936218261719}, {'Nome': 'Man', 'porcentagem': 98.29936218261719}, {'Nome': 'Person', 'porcentagem': 98.29936218261719}, {'Nome': 'People', 'porcentagem': 97.38628387451172}, {'Nome': 'Necktie', 'porcentagem': 94.6868896484375}, {'Nome': 'Clothing', 'porcentagem': 94.29685974121094}, {'Nome': 'Suit', 'porcentagem': 94.29685974121094}, {'Nome': 'Head', 'porcentagem': 87.8804931640625}, {'Nome': 'Face', 'porcentagem': 85.59944915771484}, {'Nome': 'Photography', 'porcentagem': 84.2140884399414}, {'Nome': 'Portrait', 'porcentagem': 84.2140884399414}, {'Nome': 'Crowd', 'porcentagem': 79.66112518310547}, {'Nome': 'Flag', 'porcentagem': 69.10072326660156}, {'Nome': 'Coat', 'porcentagem': 56.89248275756836}, {'Nome': 'Logo', 'porcentagem': 56.40177917480469}, {'Nome': 'Body Part', 'porcentagem': 55.597328186035156}, {'Nome': 'Hand', 'porcentagem': 55.597328186035156}, {'Nome': 'Frown', 'porcentagem': 55.02017593383789}, {'Nome': 'Sad', 'porcentagem': 55.02017593383789}]"
@bolsonaromessiasjair7158547810244332806.jpg,"[{'Nome': 'Crowd', 'porcentagem': 98.58882904052734}, {'Nome': 'Person', 'porcentagem': 98.58882904052734}, {'Nome': 'People', 'porcentagem': 88.81002044677734}, {'Nome': 'Parade', 'porcentagem': 80.91122436523438}, {'Nome': 'Audience', 'porcentagem': 56.842529296875}, {'Nome': 'Balloon', 'porcentagem': 56.66436004638672}, {'Nome': 'Concert', 'porcentagem': 55.00802993774414}]"
@bolsonaromessiasjair7158599839259856134.jpg,"[{'Nome': 'People', 'porcentagem': 99.678466796875}, {'Nome': 'Person', 'porcentagem': 99.678466796875}, {'Nome': 'Head', 'porcentagem': 99.1954116821289}, {'Nome': 'Face', 'porcentagem': 98.750244140625}, {'Nome': 'Crowd', 'porcentagem': 92.58015441894531}, {'Nome': 'Adult', 'porcentagem': 77.23960876464844}, {'Nome': 'Male', 'porcentagem': 77.23960876464844}, {'Nome': 'Man', 'porcentagem': 77.23960876464844}, {'Nome': 'Audience', 'porcentagem': 66.97503662109375}, {'Nome': 'Happy', 'porcentagem': 66.18702697753906}, {'Nome': 'Advertisement', 'porcentagem': 55.733890533447266}, {'Nome': 'Poster', 'porcentagem': 55.46671676635742}, {'Nome': 'Electrical Device', 'porcentagem': 55.224727630615234}, {'Nome': 'Microphone', 'porcentagem': 55.224727630615234}]"
@bolsonaromessiasjair7158760403244256517.jpg,"[{'Nome': 'Baseball Cap', 'porcentagem': 99.99998474121094}, {'Nome': 'Cap', 'porcentagem': 99.99998474121094}, {'Nome': 'Clothing', 'porcentagem': 99.99998474121094}, {'Nome': 'Hat', 'porcentagem': 99.99998474121094}, {'Nome': 'Head', 'porcentagem': 99.35551452636719}, {'Nome': 'Person', 'porcentagem': 99.35551452636719}, {'Nome': 'Face', 'porcentagem': 99.0948486328125}, {'Nome': 'Adult', 'porcentagem': 92.19100189208984}, {'Nome': 'Male', 'porcentagem': 92.19100189208984}, {'Nome': 'Man', 'porcentagem': 92.19100189208984}, {'Nome': 'People', 'porcentagem': 67.8355484008789}, {'Nome': 'Photography', 'porcentagem': 57.27460861206055}, {'Nome': 'Portrait', 'porcentagem': 57.27460861206055}, {'Nome': 'Hardhat', 'porcentagem': 57.25334930419922}, {'Nome': 'Helmet', 'porcentagem': 57.25334930419922}, {'Nome': 'Electronics', 'porcentagem': 55.884056091308594}, {'Nome': 'Screen', 'porcentagem': 55.884056091308594}]"
@bolsonaromessiasjair7159137058555022598.jpg,"[{'Nome': 'Clothing', 'porcentagem': 99.93802642822266}, {'Nome': 'T-Shirt', 'porcentagem': 99.93802642822266}, {'Nome': 'People', 'porcentagem': 99.82707214355469}, {'Nome': 'Person', 'porcentagem': 99.82707214355469}, {'Nome': 'Photography', 'porcentagem': 99.7622299194336}, {'Nome': 'Face', 'porcentagem': 99.09579467773438}, {'Nome': 'Head', 'porcentagem': 99.09579467773438}, {'Nome': 'Portrait', 'porcentagem': 99.09579467773438}, {'Nome': 'Boy', 'porcentagem': 98.75732421875}, {'Nome': 'Child', 'porcentagem': 98.75732421875}, {'Nome': 'Male', 'porcentagem': 98.75732421875}, {'Nome': 'Adult', 'porcentagem': 98.10218811035156}, {'Nome': 'Man', 'porcentagem': 98.10218811035156}, {'Nome': 'Advertisement', 'porcentagem': 96.06245422363281}, {'Nome': 'Poster', 'porcentagem': 96.06245422363281}, {'Nome': 'Accessories', 'porcentagem': 94.8718490600586}, {'Nome': 'Glasses', 'porcentagem': 94.8718490600586}, {'Nome': 'Coat', 'porcentagem': 77.98235321044922}, {'Nome': 'Crowd', 'porcentagem': 71.4017105102539}, {'Nome': 'Text', 'porcentagem': 57.9658088684082}, {'Nome': 'Architecture', 'porcentagem': 57.614906311035156}, {'Nome': 'Building', 'porcentagem': 57.614906311035156}, {'Nome': 'Outdoors', 'porcentagem': 57.614906311035156}, {'Nome': 'Shelter', 'porcentagem': 57.614906311035156}, {'Nome': 'Logo', 'porcentagem': 56.958919525146484}, {'Nome': 'Bag', 'porcentagem': 56.76224899291992}, {'Nome': 'Bazaar', 'porcentagem': 56.63151168823242}, {'Nome': 'Market', 'porcentagem': 56.63151168823242}, {'Nome': 'Shop', 'porcentagem': 56.63151168823242}, {'Nome': 'Book', 'porcentagem': 56.60649490356445}, {'Nome': 'Publication', 'porcentagem': 56.60649490356445}, {'Nome': 'Body Part', 'porcentagem': 55.23397445678711}, {'Nome': 'Finger', 'porcentagem': 55.23397445678711}, {'Nome': 'Hand', 'porcentagem': 55.23397445678711}, {'Nome': 'Hospital', 'porcentagem': 55.18482971191406}]"
@bolsonaromessiasjair7159293944143138053.jpg,"[{'Nome': 'Concert', 'porcentagem': 96.91793823242188}, {'Nome': 'Crowd', 'porcentagem': 96.91793823242188}, {'Nome': 'Person', 'porcentagem': 96.91793823242188}, {'Nome': 'Parade', 'porcentagem': 81.02008056640625}, {'Nome': 'Adult', 'porcentagem': 78.1723403930664}, {'Nome': 'Male', 'porcentagem': 78.1723403930664}, {'Nome': 'Man', 'porcentagem': 78.1723403930664}, {'Nome': 'Fun', 'porcentagem': 67.22383880615234}, {'Nome': 'Tourist', 'porcentagem': 67.22383880615234}, {'Nome': 'Vacation', 'porcentagem': 67.22383880615234}, {'Nome': 'Spring Break', 'porcentagem': 57.24189758300781}]"
@bolsonaromessiasjair7159536039252577542.jpg,"[{'Nome': 'Head', 'porcentagem': 99.97753143310547}, {'Nome': 'Person', 'porcentagem': 99.97753143310547}, {'Nome': 'Face', 'porcentagem': 99.96946716308594}, {'Nome': 'Happy', 'porcentagem': 99.62175750732422}, {'Nome': 'Laughing', 'porcentagem': 98.82076263427734}, {'Nome': 'Adult', 'porcentagem': 98.71981811523438}, {'Nome': 'Male', 'porcentagem': 98.71981811523438}, {'Nome': 'Man', 'porcentagem': 98.71981811523438}, {'Nome': 'Photography', 'porcentagem': 97.21228790283203}, {'Nome': 'Portrait', 'porcentagem': 97.21228790283203}, {'Nome': 'Accessories', 'porcentagem': 84.32979583740234}, {'Nome': 'Formal Wear', 'porcentagem': 84.32979583740234}, {'Nome': 'Tie', 'porcentagem': 84.32979583740234}, {'Nome': 'Clothing', 'porcentagem': 56.46122741699219}, {'Nome': 'Suit', 'porcentagem': 56.46122741699219}, {'Nome': 'Shirt', 'porcentagem': 56.44003677368164}, {'Nome': 'Architecture', 'porcentagem': 55.76994323730469}, {'Nome': 'Building', 'porcentagem': 55.76994323730469}, {'Nome': 'Hospital', 'porcentagem': 55.76994323730469}, {'Nome': 'Coat', 'porcentagem': 55.23459243774414}]"
@bolsonaromessiasjair7159681566732520710.jpg,"[{'Nome': 'Accessories', 'porcentagem': 99.98698425292969}, {'Nome': 'Formal Wear', 'porcentagem': 99.98698425292969}, {'Nome': 'Tie', 'porcentagem': 99.98698425292969}, {'Nome': 'Photography', 'porcentagem': 99.95957946777344}, {'Nome': 'Face', 'porcentagem': 99.95953369140625}, {'Nome': 'Head', 'porcentagem': 99.95953369140625}, {'Nome': 'Person', 'porcentagem': 99.95953369140625}, {'Nome': 'Portrait', 'porcentagem': 99.95953369140625}, {'Nome': 'People', 'porcentagem': 99.79751586914062}, {'Nome': 'Clothing', 'porcentagem': 99.46316528320312}, {'Nome': 'Suit', 'porcentagem': 99.46316528320312}, {'Nome': 'Adult', 'porcentagem': 99.08285522460938}, {'Nome': 'Bride', 'porcentagem': 99.08285522460938}, {'Nome': 'Female', 'porcentagem': 99.08285522460938}, {'Nome': 'Wedding', 'porcentagem': 99.08285522460938}, {'Nome': 'Woman', 'porcentagem': 99.08285522460938}, {'Nome': 'Coat', 'porcentagem': 97.45185089111328}, {'Nome': 'Happy', 'porcentagem': 96.53278350830078}, {'Nome': 'Jacket', 'porcentagem': 86.47195434570312}, {'Nome': 'Blazer', 'porcentagem': 86.00840759277344}, {'Nome': 'Laughing', 'porcentagem': 75.56165313720703}, {'Nome': 'Shirt', 'porcentagem': 74.79824829101562}, {'Nome': 'Crowd', 'porcentagem': 62.74625015258789}, {'Nome': 'Necktie', 'porcentagem': 56.35572814941406}, {'Nome': 'Graduation', 'porcentagem': 55.931739807128906}, {'Nome': 'Smile', 'porcentagem': 55.90505599975586}]"
@bolsonaromessiasjair7159695635761876230.jpg,"[{'Nome': 'Accessories', 'porcentagem': 99.97061157226562}, {'Nome': 'Formal Wear', 'porcentagem': 99.97061157226562}, {'Nome': 'Tie', 'porcentagem': 99.97061157226562}, {'Nome': 'Adult', 'porcentagem': 99.71099853515625}, {'Nome': 'Male', 'porcentagem': 99.71099853515625}, {'Nome': 'Man', 'porcentagem': 99.71099853515625}, {'Nome': 'Person', 'porcentagem': 99.71099853515625}, {'Nome': 'People', 'porcentagem': 99.64920806884766}, {'Nome': 'Crowd', 'porcentagem': 98.8506088256836}, {'Nome': 'Head', 'porcentagem': 98.2186050415039}, {'Nome': 'Face', 'porcentagem': 97.1720962524414}, {'Nome': 'Clothing', 'porcentagem': 93.33233642578125}, {'Nome': 'Suit', 'porcentagem': 93.33233642578125}, {'Nome': 'Coat', 'porcentagem': 92.0519027709961}, {'Nome': 'Blazer', 'porcentagem': 89.62858581542969}, {'Nome': 'Jacket', 'porcentagem': 89.62858581542969}, {'Nome': 'Photography', 'porcentagem': 67.29167175292969}, {'Nome': 'Portrait', 'porcentagem': 67.29167175292969}, {'Nome': 'Audience', 'porcentagem': 61.90863800048828}, {'Nome': 'Debate', 'porcentagem': 56.395076751708984}, {'Nome': 'Speech', 'porcentagem': 56.395076751708984}, {'Nome': 'Conversation', 'porcentagem': 56.33332824707031}, {'Nome': 'Interview', 'porcentagem': 56.33332824707031}, {'Nome': 'Necktie', 'porcentagem': 55.688297271728516}, {'Nome': 'Lecture', 'porcentagem': 55.52495574951172}, {'Nome': 'Indoors', 'porcentagem': 55.269020080566406}]"
@bolsonaromessiasjair7159766081593150726.jpg,"[{'Nome': 'Concert', 'porcentagem': 99.93359375}, {'Nome': 'Crowd', 'porcentagem': 99.93359375}, {'Nome': 'Person', 'porcentagem': 99.93359375}, {'Nome': 'Performer', 'porcentagem': 98.98869323730469}, {'Nome': 'Solo Performance', 'porcentagem': 98.98869323730469}, {'Nome': 'Electrical Device', 'porcentagem': 98.84656524658203}, {'Nome': 'Microphone', 'porcentagem': 98.84656524658203}, {'Nome': 'Adult', 'porcentagem': 97.67146301269531}, {'Nome': 'Male', 'porcentagem': 97.67146301269531}, {'Nome': 'Man', 'porcentagem': 97.67146301269531}, {'Nome': 'Guitar', 'porcentagem': 97.04067993164062}, {'Nome': 'Musical Instrument', 'porcentagem': 97.04067993164062}, {'Nome': 'Guitarist', 'porcentagem': 80.48104095458984}, {'Nome': 'Leisure Activities', 'porcentagem': 80.48104095458984}, {'Nome': 'Music', 'porcentagem': 80.48104095458984}, {'Nome': 'Musician', 'porcentagem': 80.48104095458984}, {'Nome': 'Clothing', 'porcentagem': 58.55137634277344}, {'Nome': 'Glove', 'porcentagem': 58.55137634277344}, {'Nome': 'Rock Concert', 'porcentagem': 55.139339447021484}]"
@bolsonaromessiasjair7159773640030997766.jpg,"[{'Nome': 'People', 'porcentagem': 99.99057006835938}, {'Nome': 'Person', 'porcentagem': 99.99057006835938}, {'Nome': 'Accessories', 'porcentagem': 99.84839630126953}, {'Nome': 'Formal Wear', 'porcentagem': 99.84839630126953}, {'Nome': 'Tie', 'porcentagem': 99.84839630126953}, {'Nome': 'Performer', 'porcentagem': 99.83305358886719}, {'Nome': 'Solo Performance', 'porcentagem': 99.83305358886719}, {'Nome': 'Adult', 'porcentagem': 99.70633697509766}, {'Nome': 'Male', 'porcentagem': 99.70633697509766}, {'Nome': 'Man', 'porcentagem': 99.70633697509766}, {'Nome': 'Clothing', 'porcentagem': 95.58012390136719}, {'Nome': 'Footwear', 'porcentagem': 95.58012390136719}, {'Nome': 'Shoe', 'porcentagem': 95.58012390136719}, {'Nome': 'Face', 'porcentagem': 93.84794616699219}, {'Nome': 'Happy', 'porcentagem': 93.84794616699219}, {'Nome': 'Head', 'porcentagem': 93.84794616699219}, {'Nome': 'Coat', 'porcentagem': 80.59144592285156}, {'Nome': 'Crowd', 'porcentagem': 75.1702651977539}, {'Nome': 'Sphere', 'porcentagem': 57.98460388183594}, {'Nome': 'Audience', 'porcentagem': 56.6418342590332}, {'Nome': 'Photography', 'porcentagem': 56.35506057739258}, {'Nome': 'Suit', 'porcentagem': 55.817996978759766}, {'Nome': 'Jacket', 'porcentagem': 55.714534759521484}, {'Nome': 'Juggling', 'porcentagem': 55.61350631713867}, {'Nome': 'Blazer', 'porcentagem': 55.187278747558594}]"
@bolsonaromessiasjair7159891102143630597.jpg,"[{'Nome': 'Accessories', 'porcentagem': 99.99972534179688}, {'Nome': 'Formal Wear', 'porcentagem': 99.99972534179688}, {'Nome': 'Tie', 'porcentagem': 99.99972534179688}, {'Nome': 'Head', 'porcentagem': 99.79313659667969}, {'Nome': 'Person', 'porcentagem': 99.79313659667969}, {'Nome': 'Face', 'porcentagem': 99.69003295898438}, {'Nome': 'Adult', 'porcentagem': 98.80437469482422}, {'Nome': 'Male', 'porcentagem': 98.80437469482422}, {'Nome': 'Man', 'porcentagem': 98.80437469482422}, {'Nome': 'Photography', 'porcentagem': 98.49969482421875}, {'Nome': 'Portrait', 'porcentagem': 98.49969482421875}, {'Nome': 'Crowd', 'porcentagem': 98.00596618652344}, {'Nome': 'Clothing', 'porcentagem': 94.03256225585938}, {'Nome': 'Suit', 'porcentagem': 94.03256225585938}, {'Nome': 'People', 'porcentagem': 84.22021484375}, {'Nome': 'Audience', 'porcentagem': 65.10488891601562}, {'Nome': 'Necktie', 'porcentagem': 57.231529235839844}, {'Nome': 'Beard', 'porcentagem': 57.06832504272461}, {'Nome': 'Body Part', 'porcentagem': 56.96254348754883}, {'Nome': 'Finger', 'porcentagem': 56.96254348754883}, {'Nome': 'Hand', 'porcentagem': 56.96254348754883}, {'Nome': 'Lecture', 'porcentagem': 56.85739517211914}, {'Nome': 'Shirt', 'porcentagem': 56.804664611816406}, {'Nome': 'Press Conference', 'porcentagem': 56.75511932373047}, {'Nome': 'Frown', 'porcentagem': 56.06064224243164}, {'Nome': 'Sad', 'porcentagem': 56.06064224243164}, {'Nome': 'Speech', 'porcentagem': 55.17913055419922}]"
@bolsonaromessiasjair7159943895445441797.jpg,"[{'Nome': 'People', 'porcentagem': 99.99520874023438}, {'Nome': 'Person', 'porcentagem': 99.99520874023438}, {'Nome': 'Crowd', 'porcentagem': 99.16887664794922}, {'Nome': 'Press Conference', 'porcentagem': 99.16887664794922}, {'Nome': 'Adult', 'porcentagem': 97.78487396240234}, {'Nome': 'Male', 'porcentagem': 97.78487396240234}, {'Nome': 'Man', 'porcentagem': 97.78487396240234}, {'Nome': 'Face', 'porcentagem': 94.96066284179688}, {'Nome': 'Head', 'porcentagem': 94.96066284179688}, {'Nome': 'Photography', 'porcentagem': 94.96066284179688}, {'Nome': 'Portrait', 'porcentagem': 94.96066284179688}, {'Nome': 'Accessories', 'porcentagem': 92.6647720336914}, {'Nome': 'Glasses', 'porcentagem': 92.6647720336914}, {'Nome': 'Clothing', 'porcentagem': 75.38455963134766}, {'Nome': 'Coat', 'porcentagem': 75.38455963134766}, {'Nome': 'Electrical Device', 'porcentagem': 57.752079010009766}, {'Nome': 'Microphone', 'porcentagem': 57.752079010009766}, {'Nome': 'Audience', 'porcentagem': 57.63298797607422}, {'Nome': 'Lecture', 'porcentagem': 57.63298797607422}, {'Nome': 'Blazer', 'porcentagem': 57.59326934814453}, {'Nome': 'Jacket', 'porcentagem': 57.59326934814453}, {'Nome': 'Formal Wear', 'porcentagem': 57.06633758544922}, {'Nome': 'Tie', 'porcentagem': 57.06633758544922}, {'Nome': 'Indoors', 'porcentagem': 56.76073455810547}, {'Nome': 'Animal', 'porcentagem': 55.08761978149414}, {'Nome': 'Bee', 'porcentagem': 55.08761978149414}, {'Nome': 'Insect', 'porcentagem': 55.08761978149414}, {'Nome': 'Invertebrate', 'porcentagem': 55.08761978149414}, {'Nome': 'Wasp', 'porcentagem': 55.08761978149414}]"
@bolsonaromessiasjair7160017587160485125.jpg,"[{'Nome': 'People', 'porcentagem': 99.28557586669922}, {'Nome': 'Person', 'porcentagem': 99.28557586669922}, {'Nome': 'Adult', 'porcentagem': 97.12589263916016}, {'Nome': 'Male', 'porcentagem': 97.12589263916016}, {'Nome': 'Man', 'porcentagem': 97.12589263916016}, {'Nome': 'Moped', 'porcentagem': 97.11666107177734}, {'Nome': 'Motor Scooter', 'porcentagem': 97.11666107177734}, {'Nome': 'Motorcycle', 'porcentagem': 97.11666107177734}, {'Nome': 'Transportation', 'porcentagem': 97.11666107177734}, {'Nome': 'Vehicle', 'porcentagem': 97.11666107177734}, {'Nome': 'Head', 'porcentagem': 83.85476684570312}, {'Nome': 'Face', 'porcentagem': 83.18775939941406}, {'Nome': 'License Plate', 'porcentagem': 57.48955154418945}, {'Nome': 'Road', 'porcentagem': 55.42246627807617}]"
@lulaoficial7149936616763591941.jpg,"[{'Nome': 'Blazer', 'porcentagem': 99.99022674560547}, {'Nome': 'Clothing', 'porcentagem': 99.99022674560547}, {'Nome': 'Coat', 'porcentagem': 99.99022674560547}, {'Nome': 'Jacket', 'porcentagem': 99.99022674560547}, {'Nome': 'Photography', 'porcentagem': 99.8968276977539}, {'Nome': 'Face', 'porcentagem': 99.89429473876953}, {'Nome': 'Head', 'porcentagem': 99.89429473876953}, {'Nome': 'Person', 'porcentagem': 99.89429473876953}, {'Nome': 'Portrait', 'porcentagem': 99.89429473876953}, {'Nome': 'People', 'porcentagem': 99.82511138916016}, {'Nome': 'Body Part', 'porcentagem': 99.6478271484375}, {'Nome': 'Finger', 'porcentagem': 99.6478271484375}, {'Nome': 'Hand', 'porcentagem': 99.6478271484375}, {'Nome': 'Adult', 'porcentagem': 97.98943328857422}, {'Nome': 'Male', 'porcentagem': 97.98943328857422}, {'Nome': 'Man', 'porcentagem': 97.98943328857422}, {'Nome': 'Electronics', 'porcentagem': 91.9959487915039}, {'Nome': 'Phone', 'porcentagem': 91.9959487915039}, {'Nome': 'Mobile Phone', 'porcentagem': 86.97445678710938}, {'Nome': 'Sticker', 'porcentagem': 86.54713439941406}, {'Nome': 'Electrical Device', 'porcentagem': 79.9854507446289}, {'Nome': 'Microphone', 'porcentagem': 79.9854507446289}, {'Nome': 'Crowd', 'porcentagem': 75.99295043945312}, {'Nome': 'Text', 'porcentagem': 71.50704956054688}, {'Nome': 'Smoke', 'porcentagem': 69.43180084228516}, {'Nome': 'Formal Wear', 'porcentagem': 57.79876708984375}, {'Nome': 'Suit', 'porcentagem': 57.79876708984375}, {'Nome': 'Audience', 'porcentagem': 57.25184631347656}, {'Nome': 'Speech', 'porcentagem': 55.777156829833984}, {'Nome': 'Long Sleeve', 'porcentagem': 55.53736877441406}, {'Nome': 'Sleeve', 'porcentagem': 55.53736877441406}, {'Nome': 'Nature', 'porcentagem': 55.16442108154297}, {'Nome': 'Outdoors', 'porcentagem': 55.16442108154297}, {'Nome': 'Weather', 'porcentagem': 55.16442108154297}]"
@lulaoficial7150120665184505093.jpg,"[{'Nome': 'Adult', 'porcentagem': 99.88539123535156}, {'Nome': 'Female', 'porcentagem': 99.88539123535156}, {'Nome': 'Person', 'porcentagem': 99.88539123535156}, {'Nome': 'Woman', 'porcentagem': 99.88539123535156}, {'Nome': 'Advertisement', 'porcentagem': 99.55169677734375}, {'Nome': 'Clothing', 'porcentagem': 99.27445983886719}, {'Nome': 'Formal Wear', 'porcentagem': 99.27445983886719}, {'Nome': 'Suit', 'porcentagem': 99.27445983886719}, {'Nome': 'Poster', 'porcentagem': 99.15467834472656}, {'Nome': 'Male', 'porcentagem': 98.93181610107422}, {'Nome': 'Man', 'porcentagem': 98.93181610107422}, {'Nome': 'People', 'porcentagem': 98.8541488647461}, {'Nome': 'Crowd', 'porcentagem': 98.79593658447266}, {'Nome': 'Face', 'porcentagem': 92.71337127685547}, {'Nome': 'Head', 'porcentagem': 92.71337127685547}, {'Nome': 'Audience', 'porcentagem': 77.01445007324219}, {'Nome': 'Coat', 'porcentagem': 72.62445068359375}, {'Nome': 'Speech', 'porcentagem': 68.1661376953125}, {'Nome': 'Debate', 'porcentagem': 57.71141815185547}]"
@lulaoficial7150126533603069189.jpg,"[{'Nome': 'Crowd', 'porcentagem': 99.91085052490234}, {'Nome': 'Person', 'porcentagem': 99.91085052490234}, {'Nome': 'Baby', 'porcentagem': 95.4502944946289}, {'Nome': 'Audience', 'porcentagem': 94.0576400756836}, {'Nome': 'Head', 'porcentagem': 91.60124969482422}, {'Nome': 'Concert', 'porcentagem': 88.54862213134766}, {'Nome': 'Adult', 'porcentagem': 87.41094207763672}, {'Nome': 'Male', 'porcentagem': 87.41094207763672}, {'Nome': 'Man', 'porcentagem': 87.41094207763672}, {'Nome': 'Face', 'porcentagem': 85.92417907714844}, {'Nome': 'Female', 'porcentagem': 83.20092010498047}, {'Nome': 'Woman', 'porcentagem': 83.20092010498047}, {'Nome': 'Speech', 'porcentagem': 77.17498779296875}, {'Nome': 'People', 'porcentagem': 60.089134216308594}]"
@lulaoficial7150416721969483013.jpg,"[{'Nome': 'Electronics', 'porcentagem': 99.99700927734375}, {'Nome': 'Mobile Phone', 'porcentagem': 99.99700927734375}, {'Nome': 'Phone', 'porcentagem': 99.99700927734375}, {'Nome': 'Adult', 'porcentagem': 98.62043762207031}, {'Nome': 'Male', 'porcentagem': 98.62043762207031}, {'Nome': 'Man', 'porcentagem': 98.62043762207031}, {'Nome': 'Person', 'porcentagem': 98.62043762207031}, {'Nome': 'Crowd', 'porcentagem': 95.19624328613281}, {'Nome': 'Face', 'porcentagem': 86.93851470947266}, {'Nome': 'Head', 'porcentagem': 86.93851470947266}, {'Nome': 'Photography', 'porcentagem': 86.13919830322266}, {'Nome': 'Iphone', 'porcentagem': 77.94877624511719}, {'Nome': 'Audience', 'porcentagem': 64.59722900390625}, {'Nome': 'Body Part', 'porcentagem': 57.007144927978516}, {'Nome': 'Finger', 'porcentagem': 57.007144927978516}, {'Nome': 'Hand', 'porcentagem': 57.007144927978516}, {'Nome': 'Speech', 'porcentagem': 56.17074966430664}]"
@lulaoficial7150447853561826566.jpg,"[{'Nome': 'Head', 'porcentagem': 99.99798583984375}, {'Nome': 'Person', 'porcentagem': 99.99798583984375}, {'Nome': 'Face', 'porcentagem': 99.99737548828125}, {'Nome': 'Happy', 'porcentagem': 99.99451446533203}, {'Nome': 'Smile', 'porcentagem': 99.99451446533203}, {'Nome': 'Laughing', 'porcentagem': 99.7085189819336}, {'Nome': 'Adult', 'porcentagem': 98.87310028076172}, {'Nome': 'Male', 'porcentagem': 98.87310028076172}, {'Nome': 'Man', 'porcentagem': 98.87310028076172}, {'Nome': 'Body Part', 'porcentagem': 93.80320739746094}, {'Nome': 'Mouth', 'porcentagem': 93.80320739746094}, {'Nome': 'Teeth', 'porcentagem': 93.80320739746094}, {'Nome': 'Text', 'porcentagem': 66.2308120727539}, {'Nome': 'Photography', 'porcentagem': 57.88737487792969}, {'Nome': 'Portrait', 'porcentagem': 57.88737487792969}, {'Nome': 'Advertisement', 'porcentagem': 57.569915771484375}, {'Nome': 'Beard', 'porcentagem': 57.0298957824707}, {'Nome': 'Poster', 'porcentagem': 55.99557113647461}]"
@lulaoficial7150656050285268229.jpg,"[{'Nome': 'Crowd', 'porcentagem': 99.77965545654297}, {'Nome': 'Person', 'porcentagem': 99.77965545654297}, {'Nome': 'People', 'porcentagem': 99.69187927246094}, {'Nome': 'Adult', 'porcentagem': 99.50660705566406}, {'Nome': 'Male', 'porcentagem': 99.50660705566406}, {'Nome': 'Man', 'porcentagem': 99.50660705566406}, {'Nome': 'Clothing', 'porcentagem': 99.05207061767578}, {'Nome': 'Shirt', 'porcentagem': 99.05207061767578}, {'Nome': 'Electrical Device', 'porcentagem': 98.6733169555664}, {'Nome': 'Microphone', 'porcentagem': 98.6733169555664}, {'Nome': 'Face', 'porcentagem': 90.96154022216797}, {'Nome': 'Head', 'porcentagem': 90.96154022216797}, {'Nome': 'Audience', 'porcentagem': 73.94168090820312}, {'Nome': 'Press Conference', 'porcentagem': 57.387245178222656}, {'Nome': 'Speech', 'porcentagem': 57.34614562988281}, {'Nome': 'Photography', 'porcentagem': 55.70697021484375}, {'Nome': 'Computer Hardware', 'porcentagem': 55.6195182800293}, {'Nome': 'Electronics', 'porcentagem': 55.6195182800293}, {'Nome': 'Hardware', 'porcentagem': 55.6195182800293}, {'Nome': 'Dress Shirt', 'porcentagem': 55.610626220703125}, {'Nome': 'Accessories', 'porcentagem': 55.228126525878906}, {'Nome': 'Formal Wear', 'porcentagem': 55.228126525878906}, {'Nome': 'Tie', 'porcentagem': 55.228126525878906}, {'Nome': 'Portrait', 'porcentagem': 55.160099029541016}]"
@lulaoficial7150736782378798342.jpg,"[{'Nome': 'Crowd', 'porcentagem': 99.9995346069336}, {'Nome': 'Person', 'porcentagem': 99.9995346069336}, {'Nome': 'Audience', 'porcentagem': 98.7146987915039}, {'Nome': 'Adult', 'porcentagem': 98.37152099609375}, {'Nome': 'Female', 'porcentagem': 98.37152099609375}, {'Nome': 'Woman', 'porcentagem': 98.37152099609375}, {'Nome': 'Male', 'porcentagem': 97.20899963378906}, {'Nome': 'Man', 'porcentagem': 97.20899963378906}, {'Nome': 'Speech', 'porcentagem': 95.81068420410156}, {'Nome': 'Face', 'porcentagem': 93.12019348144531}, {'Nome': 'Head', 'porcentagem': 93.12019348144531}, {'Nome': 'Accessories', 'porcentagem': 83.2483139038086}, {'Nome': 'Jewelry', 'porcentagem': 83.2483139038086}, {'Nome': 'Necklace', 'porcentagem': 83.2483139038086}, {'Nome': 'Electronics', 'porcentagem': 68.44046020507812}, {'Nome': 'Speaker', 'porcentagem': 68.44046020507812}, {'Nome': 'People', 'porcentagem': 65.74011993408203}, {'Nome': 'Glasses', 'porcentagem': 63.23319625854492}, {'Nome': 'Electrical Device', 'porcentagem': 57.6038818359375}, {'Nome': 'Microphone', 'porcentagem': 57.6038818359375}, {'Nome': 'Debate', 'porcentagem': 56.29637145996094}]"
